ABATIMENTO;DESCONTO
ABNEGAÇÃO;SACRIFÍCIO
ABRIGAR;PROTEGER
ABSTER;ABANDONAR
ACANHADO;VERGONHA
ACLARAR;EXPLICAR
ADENTRANDO;ADENTRAR
ADICIONAR;MAIS
ADMINISTRATIVA;ADMINISTRATIVO
ADORO;ADORAR
AERONAVE;AVIÃO
AEROPLANO;AVIÃO
AFANAR;ROUBAR
AFASTAR;AFASTAMENTO
AFEIÇOADO;DISCÍPULO
AFERIR;MEDIR
AFERIÇÃO;MEDIR
AFERRAR;CERCAR
AGENCIAR;PEDIR
AIPIM;MACAXEIRA
AJUSTADO;AJUSTAR
AJUSTANDO;AJUSTAR
ALGARISMO;NÚMERO
ALIMENTAR;COMER
ALIMENTAÇÃO;COMER
ALIMENTO;COMER
ALUGUEL;LOCAÇÃO
AMEDRONTADO;MEDO
AMOLECER;MOLE
AMOLECIDO;MOLE
AMPARADA;AMPARADO
ANCIÃO;VELHO
ANDANDO;ANDAR
ANIMOSIDADE;INIMIGO
ANIQUILAR;DESTRUIR
ANTECIPANDO;ANTECIPAR
ANTECIPAR;ANTES
ANTECIPAÇÃO;ANTES
ANTIGUIDADE;VELHO
ANUNCIADO;ANUNCIAR
ANUNCIANDO;ANUNCIAR
ANÚNCIO;CARTAZ
APANHAR;ESPANCAR
APAVORADO;MEDO
APENSADO;APENSAÇÃO
APERFEIÇOANDO;APERFEIÇOAR
APOIANDO;APOIAR
APONTANDO;APONTAR
APONTAR;APONTADO
APONTARMOS;APONTAR
APOSENTAR;APOSENTADA
APOSENTO;QUARTO
APREENSIVO;MEDO
APRESENTA;APRESENTAR
APRESENTANDO;APRESENTAR
APRISIONADO;APRISIONAR
APÓIEM;APOIAR
ARCUNFERÊNCIA;CÍRCULO
ARREMATAR;PEGAR
ARROJADO;CORAJOSO
ARROJO;CORAJOSO
ASCENSORISTA;ELEVADOR
ASFIXIA;SUFOCAR
ASFIXIAR;SUFOCAR
ASSASSINAR;MATAR
ASSASSINATO;MATAR
ASSASSÍNIO;MATAR
ASSOCIADO;CLUBE
ASSOLAR;DESTRUIR
ASSUMIR;ARCAR
ASSUMIR;ASSUMIDO
ATENDENDO;ATENDER
ATENDER;ATENDER
ATENDERMOS;ATENDER
ATERRORIZADO;MEDO
ATUALIZADA;ATUALIZADO
ATÔNITO;PASMO
AUDACIOSAMENTE;CORAJOSO
AUDACIOSO;CORAJOSO
AUDAZ;CORAJOSO
AUDÁCIA;CORAJOSO
AUFERIR;MEDIR
AUTOMOBILISMO;DIRIGIR
AUTOMÓVEL;DIRIGIR
AUTORIZAÇÃO;AUTORIZAR
AUTÓPSIA;NECRÓPSIA
AUXILIADO;AUXILIAR
AVÔ;VOVÔ
BAILARINO;BALE
BALDEAÇÃO;BALDER
BANIR;EXPULSAR
BARALHAR;EMBARALHAR
BENZER;ABENÇOAR
BERGAMOTA;TANGERINA
BIG;GRANDE
BINGO;LOTO
BIRRENTO;TEIMOSO
BLOQUEANDO;BLOQUEAR
BLOQUEIO;BLOQUEAR
BORRASCA;TEMPESTADE
BRANDO;ABRANDAR
BRASILEIRA;BRASIL
BRASILEIRO;BRASIL
BRINDE;PRESENTE
BRONZEADO;MORENO
BUG;ERRO
CADUCO;VELHO
CAIXOTE;CAIXA
CALHAMBEQUE;DIRIGIR
CALÚNIA;CALUNIAR
CAMINHAR;ANDAR
CANCELAR;CANCELADO
CAPACHO;TAPETE
CAPACITAÇÃO;CAPACITAR
CAPTA;PESSOA
CARESTIA;CARO
CARPETE;TAPETE
CARRO;AUTOMÓVEL
CASEIRA;CASEIRO
CERCA;CERCAR
CEREBELO;CÉREBRO
CEREBRAL;CÉREBRO
CHACAREIRO;FAZENDEIRO
CHOPE;CERVEJA
CIFRA;NÚMERO
CINGIR;CERCAR
CIRCULAR;CÍRCULO
CIRCUNFERÊNCIA;CÍRCULO
CIVILIZATÓRIA;CIVILIZAR
CIVILIZATÓRIO;CIVILIZAR
CIÚME;CIUMENTO
COBERTA;COBERTO
COBRADA;COBRADO
COLÉRICO;RAIVA
COMANDADO;MANDAR
COMENDO;COMER
COMERCIALIZAR;COMÉRCIO
COMERCIANTE;COMÉRCIO
COMERCIAR;COMÉRCIO
COMIDA;COMER
COMPAIXÃO;MISERICÓRDIA
COMPETINDO;COMPETIR
COMPOSTA;COMPOSTO
COMUNICANDO;COMUNICAR
CONCEBER;CRIAR
CONCESSÃO;AUTORIZAR
CONCLUIR;ACABAR
CONCORDE;AVIÃO
CONCORRER;COMPETIR
CONFIANÇA;ACREDITAR
CONFORME;IGUALDADE
CONFRONTAR;COMPETIR
CONFRONTAÇÃO;COMPETIR
CONFRONTO;COMPETIR
CONSENTIMENTO;AUTORIZAR
CONSENTIR;AUTORIZAR
CONSERTO;CONSERTAR
CONSTRANGIDO;ENVERGONHAR
CONSTRUINDO;CONSTRUIR
CONSTRUTOR;CONSTRUIR
CONSTRUTORA;CONSTRUIR
CONSTRUÇÃO;CONSTRUIR
CONSTRUÍDA;CONSTRUIR
CONSTRUÍDO;CONSTRUIR
CONSULTAR;PESQUISAR
CONTRAPRODUCENTE;MAU
CONVENCIDA;CONVENCIDO
CONVENCIDO;ARROGANTE
CONVIDADA;CONVIDADO
CONVIDADOS;CONVIDADO
CONVOCADA;CONVOCAR
COQUEIRO;COCO
CORROMPER;SUBORNO
COTIDIANO;COTIDIANA
CRIANDO;CRIAR
CRIARMOS;CRIAR
CRIAÇÃO;CRIAR
CRIME;TRANSGRESSÃO
CRUEL;MAU
CUJA;CUJO
CULTURA;PLANTAÇÃO
CÓLERA;RAIVA
CÔNJUGE;CASAMENTO
DANOSO;MAU
DEBANDAR;FUGIR
DEBATENDO;DEBATER
DECREPITO;VELHO
DECRETADA;DECRETAR
DEDICADA;DEDICAR
DEFENDENDO;DEFENDER
DEFESA;DEFENDER
DEFINIDA;DEFINIR
DEFINIDO;DEFINIR
DEMITIDO;DESEMPREGADO
DENOMINAR;NOMEAR
DENTADA;MORDER
DESABAR;DESABAR
DESAGRADO;RUIM
DESAPARECER;SUMIR
DESBANCAR;SUPERAR
DESCARADO;DESCARAR
DESCENDÊNCIA;FAMÍLIA
DESCULPAS;DESCULPAR
DESENHANDO;DESENHAR
DESENHO;DESENHAR
DESFEITO;DESFAZER
DESMEDIDO;GRANDE
DESPROVIDO;SEM
DESTEMIDO;CORAJOSO
DESTRUÍDA;DESTRUIR
DESTRUÍDO;DESTRUIR
DETERMINADO;MANDAR
DEVOTO;DISCÍPULO
DIAGNOSTICAR;PESQUISAR
DIFICULDADE;PERCALÇO
DIFICULDADE;PROBLEMA
DILIGENCIAR;PEDIR
DIMINUTO;PEQUENO
DINHEIRO;RECEITA
DIRIGINDO;DIRIGIR
DISCURSAR;SEMINÁRIO
DISCURSO;SEMINÁRIO
DISCUTINDO;DISCUTIR
DISPARIDADE;DIFERENÇA
DISPENDIOSO;CARO
DISPENSADO;DESEMPREGADO
DOA;DOAR
DOMINADO;MANDAR
DOMINAR;MANDAR
DORMITÓRIO;QUARTO
DUELO;COMPETIR
ECONOMIZADA;ECONOMIZADO
EDIFÍCIO;APARTAMENTO
EDIFÍCIO;PRÉDIO
ELEVADA;ELEVADO
ELIMINADO;ELIMINAR
ELIMINAR;ELIMINAR
ELIMINAR;REMOVER
ELUCIDAR;CLAREAR
ELÉTRICA;ELÉTRICO
EMAGRECER;MAGRO
EMBARAÇAR;VERGONHA
EMBARAÇO;ENVERGONHAR
EMBARAÇO;VERGONHA
EMBATER;DISCUTIR
EMBUSTE;MENTIRA
