,Labels,Shape score 0,Shape score 1,Shape score 2,Shape score 3,Shape score 4,Shape score 5,Shape score 6,Shape score 7,Shape score 8,Shape score 9,Shape score 10,Shape score 11,Shape score 12,Shape score 13,Shape score 14,Shape score 15,Shape score 16,Shape score 17,Shape score 18,Shape score 19,Shape score 20
0,0,88.3078754215434,86.2967862423158,88.7219800747198,90.3276131045242,89.9677647613806,88.7523072693712,89.7016592214422,88.3905222283858,84.3042384362299,85.8657106114337,91.9236299728391,91.7296786389414,90.2234961459503,86.5697473174109,87.4227679950571,85.9849074218142,87.619912360349,89.5390845210211,90.6782026234999,91.1957739715063,88.699394325789
1,0,93.6941176470588,94.6619358953915,95.9316807021706,95.1640625,94.0756630265211,92.8841432524064,91.9259719096764,91.5736476465538,91.4688601645123,92.4172119769978,93.5782378046348,93.8503846000558,93.9576321520491,95.5698976136409,95.8968672026615,95.6368670886076,93.7127392532162,92.1137003440726,90.159172766353,90.4767459947115,91.1244901922703
2,0,88.3823413687275,89.7085147879986,86.9718028596533,84.6556466472615,84.6889304190028,84.8036076422244,82.4276788995642,83.1978533659538,84.0950928312207,87.0974520619911,91.0522567200401,90.5596352164577,88.9205909018186,86.9646232784229,82.8094039522305,81.2488419492311,83.0939285523576,85.8010426183694,89.2506026054221,92.8401401481719,91.754250592023
3,0,85.7847779494592,84.4716832721552,84.1819203066147,84.1055117850123,85.8612166354241,89.5794245106016,90.9708010980784,92.6470344255496,92.3616047076714,89.2438940035244,87.1856563725652,85.3823733978074,84.2399894625922,85.1319541144487,84.5997973657548,88.4185225154518,89.3121344427053,92.7671658054184,91.6179659950665,90.6641271944352,87.1469275491213
4,0,65.0783498560921,65.2738990332975,66.1917098445596,70.0565580393213,76.6688269604666,85.2651015563176,92.7942735949098,85.0544058032857,76.4187919463087,70.9748141810598,67.1934865900383,65.3582887700535,66.5351564611144,70.1338659181691,76.6628904353455,86.2648274381407,94.318978062847,86.1031596003241,76.4734325471445,71.141768210854,67.5373931623932
5,0,80.1501313649443,81.0952719155844,84.5903459413086,90.2006485610053,91.8011060988353,86.4557384627238,80.9045353954163,75.7368817474266,73.2503810309072,73.4227819004073,75.5965973250358,80.0586216399028,86.7075872959275,91.2608794945317,88.8335972253638,84.2918389609072,80.3784126984127,75.9866000050758,74.2922316563173,74.2977883496128,75.908519728575
6,2,73.2674735967723,72.8902582159625,69.0899967531509,58.0765612136893,48.0682812955938,49.2430514488468,53.8609574212172,59.7427711952852,68.4383062680225,76.054054054054,80.6488572634626,81.5391593589356,66.4037096728589,54.7670290969058,49.2816340661243,49.4901653191746,54.1965985141524,59.574211082591,66.6843987351125,73.636686600746,75.1202279878881
7,0,74.9572722611519,74.9967988390456,74.1352433115652,78.2544565721269,84.5490601827902,88.6653935921918,92.2509537939805,90.5934103117202,86.8350554917719,82.8700322234157,78.760490639122,75.1065020009467,75.3992101648352,78.9202318050111,82.8121685264543,87.9147319544111,91.6687844133842,90.3625147878993,86.0101881867554,81.818566114305,77.9536222071767
8,0,91.2872217403874,90.9526123499451,89.4487287301616,87.6796641525544,87.4753888997286,90.6578687139287,93.0315739782487,95.3630240200439,93.3188759374718,90.5917756874617,90.9912356946255,90.9077710427934,89.7034759310208,89.7297004495965,90.1341979645141,88.8569705997092,91.7870790011552,91.5511280607335,91.5665674638747,91.3190024562095,91.7721747285647
9,0,70.7722119949617,70.1447133562367,68.3597256976944,69.6184694379832,73.144233027954,77.5303445575568,83.5464114273474,88.3829249319331,90.2838108966243,82.9099530652731,74.2428771151714,70.8587262985535,69.6642511374329,69.8869014510573,72.6701005641403,77.1240113241689,81.6045443186406,87.6864917900326,90.4669487249156,84.6144047035767,75.0770427259029
